ID,text,target
ynat-v1_train_00002,"김정은, 자주통일 새롭게 나아가야",2
ynat-v1_train_00004,미 대선 앞두고 러시아 해킹 감시 강화,6
ynat-v1_train_00006,프로야구 롯데-KIA 광주 경기 취소,1
ynat-v1_train_00007,"아가메즈 33득점 폭발, 우리카드 KB손해보험 완파…3위 굳건히 지켜",4
ynat-v1_train_00015,"KISA 박민정 책임연구원, APTLD 이사 선출",0
ynat-v1_train_00018,  전 연정연 작가,0
ynat-v1_train_00020,"추신수, 시즌 타율 0.265로 마감…최지만 19홈런 기록",1
ynat-v1_train_00031,"세계무역협회, 올해 무역인 1천550명 배출",3
ynat-v1_train_00033,석면 규정 지켜야,3
ynat-v1_train_00041,"다저스, 버츠 감독 체제 하에 포수 최!",1
ynat-v1_train_00042,"창조경제, WEF 연차총회서 논의",2
ynat-v1_train_00044," 산업 생산 증가, 제조업 가동률 상승",5
ynat-v1_train_00047," 김종인 라더스 사태, 충격 지속",2
ynat-v1_train_00053,코로나 시대 등교 모습,3
ynat-v1_train_00057,"문 대통령, 김정은 회담 조속히 끝내고 합의 도출 목표",2
ynat-v1_train_00058, 한미 치료제 개발 본격화,6
ynat-v1_train_00066," 레알 vs 아틀레티코, 챔피언스리그 4강에서 마드리드 더비 성사",0
ynat-v1_train_00074,"월드컵 사령탑 S 감독, 한국전 승리 자신감",1
ynat-v1_train_00076,"북한, 민주전선 결성 보고회 개최",2
ynat-v1_train_00078," 대구·경북 고용유지지원금 신청 폭주: 2~3월 7,550건",5
ynat-v1_train_00079," 애스턴마틴, 국내 500대 한정 생산",0
ynat-v1_train_00097,종이로 3D 모델을 만들면 증강현실 경험을 제공받는다,4
ynat-v1_train_00105,"한국관광공사, 업무 협약 체결",3
ynat-v1_train_00107," 프랑스, G7 정상회의 청사진 공개",6
ynat-v1_train_00108,지역 도시 난개발 방지 개정안 발의,3
ynat-v1_train_00109," 원전대면 점, 2p 인도 무산",5
ynat-v1_train_00112,"개혁보수신당, 'E' 당 추진",2
ynat-v1_train_00115, 울산MBC 최병륜 사장,4
ynat-v1_train_00121,"손경제, 우즈베키스탄과 협력 방안 논의",5
ynat-v1_train_00122," 대통령, 지역 경제 활성화 주역",2
ynat-v1_train_00124," 박광E, 발언",2
ynat-v1_train_00125,"2자 배구, 팀 코칭진 구성 완료… 트레이너에 정기혁",1
ynat-v1_train_00126, 오후부터 흐리고 곳곳에 비,0
ynat-v1_train_00132,멀리 개 짖는 소리가 들려,0
ynat-v1_train_00134," 코오롱플라스틱, 1분기 영업익 138%↑ 58억원 기록",6
ynat-v1_train_00136,예비후보 사전 여론조사 결과 유출 논란,2
ynat-v1_train_00138," 삼성 빅스, 서울서 첫 개발자 행사 개최",4
ynat-v1_train_00142," 朴대통령, TK 의원들과 사드 민심 청취",0
ynat-v1_train_00161," S9XOC카cO트6온라인 F개강좌 공동 개설  ->  **온라인 F개강좌, 공동 개설**",3
ynat-v1_train_00172,미네소타주 람장 입구서 2명 부상,6
ynat-v1_train_00177,"명언 옮기는 즐거움, 필사 3문장",0
ynat-v1_train_00184,"SK, 윌리엄스 교체 선수 영입",1
ynat-v1_train_00187," 반기문, 이창 부부 초대 만찬… 2년 전 약속 지켜",6
ynat-v1_train_00191,"다저스, 3년 연속 월드시리즈 유력 후보지만 우승은 미지수",4
ynat-v1_train_00198," SBS '그것이 알고 싶다', '버닝썬 게이트' 다뤄 시청률 11.2% 기록",6
ynat-v1_train_00199," 현대차증권, MMT 300억원 매수",2
ynat-v1_train_00203," 증권사, 오릭스 목표가 하향 조정…성장 둔화 우려",5
ynat-v1_train_00225,점프 후 온몸에 경련,1
ynat-v1_train_00226," 후랭코프 5승, 두산 20승 선두 질주…SK·LG 추격",2
ynat-v1_train_00241," V3 모바일 보안, 5만 건의 악성코드 차단",4
ynat-v1_train_00243,"자베스, 정치권에 타협 촉구",6
ynat-v1_train_00248,"이승우, 네덜란드 팀으로 임대 이적",1
ynat-v1_train_00249," 朴대통령, 테러 방지법 추진",2
ynat-v1_train_00257,"  기자, 장애인 비하 발언으로 논란",3
ynat-v1_train_00266," 인류무형문화유산, 주권 회복 위한 노력 펼쳐",0
ynat-v1_train_00274," 한국, 물가 상승과 미세먼지 문제로 어려움 겪어",3
ynat-v1_train_00277,"NHN엔터, 2분기 영업익 50% 증가",3
ynat-v1_train_00284,"연천, 영하 9.1도…경북 오후부터 기온 오른다",0
ynat-v1_train_00290,제주도 취향 저격 여행: 아름다운 계곡과 축제 즐기기,0
ynat-v1_train_00299," 사우디 왕과 조 바이든, 지속적인 합의 도출",6
ynat-v1_train_00303," 아랍권 정상회의, 이란 참석",6
ynat-v1_train_00317,"탈북자, 한국계 국가공훈장 수여",6
ynat-v1_train_00320," 30년 연기 인생, 배우 W, 지금도 긴장돼",0
ynat-v1_train_00329," 김정은, 평양 과학자거리 건설 지시",2
ynat-v1_train_00330,"KT, 'Be Y 폰 2' 단독 출시",3
ynat-v1_train_00338,"강원CBS, 새 사옥 및 선교센터 착공",1
ynat-v1_train_00339," 용등급 낮은 소상공인, 대출 어려움 겪어",5
ynat-v1_train_00351," 친노 지역구, 특별전면전 선포",2
ynat-v1_train_00367," AI, 나무 닮아가는 손 기술 개발",4
ynat-v1_train_00385," K4O, 내년 1월 서울대서 강습회 개최",1
ynat-v1_train_00389," 법정, 5억 손실 발생",5
ynat-v1_train_00391," 양자암호키, 통신망 장애에도 안전",4
ynat-v1_train_00392, 에어트리아 시범행,6
ynat-v1_train_00398, 영문 운전면허증 발급,3
ynat-v1_train_00411," b2건설 감독, '황연' 활용 고민",1
ynat-v1_train_00416,"SKD, C산 중심타선 넘지 못하고 4실점",1
ynat-v1_train_00418, 촛불의 눈으로 세상을 보다,0
ynat-v1_train_00421," 문대통령, 독립운동 역사 공유 촉구",2
ynat-v1_train_00423," 안경 착용, 경찰 공채 신체 기준 논란",3
ynat-v1_train_00429,"  서울, 낮 기온 19도 따뜻…중부 밤늦게 비",0
ynat-v1_train_00430,"총선 5개월 앞, 선거구 4개 정비 논란",2
ynat-v1_train_00432,V노운 도시 별 사진 공개,0
ynat-v1_train_00434,"에버턴, 득점왕 루카쿠 2억원에 영입",1
ynat-v1_train_00439,경기도 첫 '활성화센터' 개장,3
ynat-v1_train_00443,"  E란: 거대 세력의 대규모 작전, 안정 회복",6
ynat-v1_train_00452,"전북, 최저 영하 7.8도…2~5cm 눈",4
ynat-v1_train_00460," 캘리포니아 산불, 주민 대피령",3
ynat-v1_train_00466,"감사원, 과학 연구보다 워크숍·강연에 집중",3
ynat-v1_train_00467,"SKT, 유콘시스템과 5G 드론 ICT 솔루션 개발 협력",0
ynat-v1_train_00474," EMB 양성, 조기 종료 가능성... 원달러 환율 하락",5
ynat-v1_train_00475,"콘텐츠, 페이스북 알림 왜 안 와?",4
ynat-v1_train_00489," 한국 주식시장, 70% 급락 위기?",5
ynat-v1_train_00491," 11월 주식 발행액 60% 급증, IPO·유상증자 활발",4
ynat-v1_train_00496," 조소앙, 독립운동 평전 출간",0
ynat-v1_train_00498," 베스트셀러, 6주째 1위 자리를 지키다",0
ynat-v1_train_00503,"  김우조 부총리, 섬진강댐 방문",3
ynat-v1_train_00514,인천서 오락 행사 개최,3
ynat-v1_train_00515," 청와대, 대북사 파견 발표",2
ynat-v1_train_00527,"롯데건설, 폐수처리 기술로 환경부 녹색인증 획득",5
ynat-v1_train_00531," 교육청, 7개 기관과 손잡고 교육 사업 추진",3
ynat-v1_train_00550," 조선, 드론 공격에 격분",6
ynat-v1_train_00552," 회계사 이탈, 경기 상반기보다 심각",5
ynat-v1_train_00561,물로 뒤덮인 행성에도 생명체 존재 가능성,4
ynat-v1_train_00564,"폭행 혐의, 8일 만에 검찰 송치",1
ynat-v1_train_00572," 특검, 이화여대 및 관계자 사무실 압수수색",3
ynat-v1_train_00574,"안희정, 참석과 인사",2
ynat-v1_train_00582," UEFA, PSG FFP 위반 조사 착수",0
ynat-v1_train_00583, FTT 엔진 부품 판매 및 재공급 시장 6조 규모,5
ynat-v1_train_00585," 구글 AI, 얼굴 인식 기술 진화",4
ynat-v1_train_00590," 환율 급등, 방위로 전선 확대 종합2보",5
ynat-v1_train_00595, 아프리카 남부 폭풍으로 11명 사망,6
ynat-v1_train_00597,"핵합의, 막판 협상 난항… 美, 대응 용의",6
ynat-v1_train_00600,오늘 기분 좋은 글 읽어보세요,0
ynat-v1_train_00601,"강정호, 美 메이저리그 복귀",6
ynat-v1_train_00602," LA총영사관, UCLA·USC 한인학생회와 취업 정보 공유",6
ynat-v1_train_00604,"한국, 아시안컵 한일전 0-0 무승부... 첫 승 무산",1
ynat-v1_train_00608,"  S.U, 255억 K 오스플7 제조 계약 체결",5
ynat-v1_train_00609,EBS 청년·대학생 기자단 모집,3
ynat-v1_train_00615," 티맥, AI로 생활 혁신 이끈다",4
ynat-v1_train_00618,"  해병대 목사, 이란 수감 만에 미국으로 귀환",6
ynat-v1_train_00620,"북부 시·군, 강풍주의보 발령",0
ynat-v1_train_00631," 홍영표 의원, 8% 책임론 제기",2
ynat-v1_train_00632,"북한 마라톤 선수단, 올림픽 참가 자격 획득",2
ynat-v1_train_00635," 소년, 9천만원 기부",1
ynat-v1_train_00636,"봄 맞이 MT, 홍영씨와 함께",2
ynat-v1_train_00641," 김정은, 하노이 어떻게 갈까? 기차 vs 비행기",2
ynat-v1_train_00643," 림픽 컬링 예선전, 한국 낙연 총리 참관",1
ynat-v1_train_00647, 무급휴직 3개월 이상 시 유지지원,3
ynat-v1_train_00648," 신반포역 역세권, 3억 육박… 거래가 싼 편",5
