ID,text,target
ynat-v1_train_00000_syn_rep,"KT, 이용 기간 2년 줄인다",4
ynat-v1_train_00001_syn_rep,"경찰·국회의장, 검찰 송치",3
ynat-v1_train_00002_syn_rep,"김정은, 자주통일 새로운 길 모색",2
ynat-v1_train_00004_syn_rep,미 대선 앞두고 러시아 사이버 공격 경계 강화,6
ynat-v1_train_00006_syn_rep,"롯데-KIA 광주 경기, 우천 취소",1
ynat-v1_train_00010_syn_rep,"모하비 인기몰이, 주가 날개 돋친 듯",5
ynat-v1_train_00013_syn_rep,애플 기기 수리 및 디스플레이 교체 서비스 제공,4
ynat-v1_train_00014_syn_rep,"민관 2동 7사위·X보, 철거 확정",2
ynat-v1_train_00018_syn_rep,"연정연 작가, 과거 활동 주목",0
ynat-v1_train_00021_syn_rep,"KIA, 팬들에 감사 표시",1
ynat-v1_train_00022_syn_rep,"현대차, 임원 6명 증원",3
ynat-v1_train_00025_syn_rep,선 폭·현장 조사 결과 공개,3
ynat-v1_train_00026_syn_rep,"STJ레콤, 2분기 영업이익 21%↑ 4,105억원 기록",5
ynat-v1_train_00028_syn_rep,"2호 감독, 축구연맹 징계 대상",1
ynat-v1_train_00029_syn_rep,"폭염 속 인천 축구장, 열기 뜨겁다",1
ynat-v1_train_00030_syn_rep,"해외 로밍, 속도전 돌입",4
ynat-v1_train_00031_syn_rep,"세계무역협회, 1550명 무역 전문가 배출",3
ynat-v1_train_00032_syn_rep,"박항서 감독, 베트남 축구 이끈다",1
ynat-v1_train_00033_syn_rep,석면 규정 준수 필수,3
ynat-v1_train_00037_syn_rep,"인공광 생산, DCST C보다 효과적",4
ynat-v1_train_00041_syn_rep,"다저스, 버츠 감독 체제서 주전 포수 확정",1
ynat-v1_train_00042_syn_rep,"WEF 연차총회, 창조경제 논의 중심",2
ynat-v1_train_00044_syn_rep,"제조업 활력 회복, 생산 증가세 지속",5
ynat-v1_train_00045_syn_rep,"특별 상품, 인기몰이 중",3
ynat-v1_train_00046_syn_rep,농구팀 5개 꺾고 은행 직원까지 제압,1
ynat-v1_train_00047_syn_rep,"김종인 라더스 사태, 파장 확산",2
ynat-v1_train_00048_syn_rep,"김정은, 트로트에 맞춰 춤 실력 가늠 불가",1
ynat-v1_train_00049_syn_rep,"인공지능, 진화의 새 지평?",3
ynat-v1_train_00050_syn_rep,"미국 MBA, 여성 진출 확대",6
ynat-v1_train_00052_syn_rep,"한국, 돈 얼마나 벌 수 있을까?",4
ynat-v1_train_00053_syn_rep,"코로나 시대, 학교 문 열리다",3
ynat-v1_train_00054_syn_rep,"LG V40, 5개 카메라로 촬영의 새로운 지평을 열다",4
ynat-v1_train_00055_syn_rep,"스마트폰, 이제 잃어버릴 걱정 끝!",4
ynat-v1_train_00057_syn_rep,"문-김 정상회담, 조기 마무리 예상",2
ynat-v1_train_00058_syn_rep,한M2 치료제 개발 박차 가해,6
ynat-v1_train_00062_syn_rep,10만 명 넘어서다,5
ynat-v1_train_00064_syn_rep,"EU, 상품 교역 협상 타결",5
ynat-v1_train_00065_syn_rep,"3부, 국제사회 무대에 서다!",2
ynat-v1_train_00067_syn_rep,콩나물값 치솟고 지하철 이용객 늘어,6
ynat-v1_train_00069_syn_rep,"D1v, 경제 활력과 고용에 미칠 영향은?",2
ynat-v1_train_00074_syn_rep,"S 감독, 한국전 승리 자신감 드러내",1
ynat-v1_train_00075_syn_rep,"6호 특허 출원, 52P 신고로 자금 확보",5
ynat-v1_train_00076_syn_rep,"북한, 민주주의 진영과 연대 모색",2
ynat-v1_train_00077_syn_rep,법원에 처리 요구,5
ynat-v1_train_00079_syn_rep,"애스턴마틴, 국내서 500대 생산 예정",0
ynat-v1_train_00082_syn_rep,"추신수, 타율 2할1푼에 그쳐",1
ynat-v1_train_00084_syn_rep,"한국사이버, 2분기 실적 부진…영업이익 감소",5
ynat-v1_train_00086_syn_rep,"진료 예약, 미리 해야 합니다",6
ynat-v1_train_00087_syn_rep,"수능 D-180, 울산시 교육청 문서 공개",0
ynat-v1_train_00089_syn_rep,"길 찾기 쉬워지고, 국민 편의 높인다",3
