ID,text,target
gemini-0,김민수 의원 새로운 교육 개혁안 발표 학생들의 미래를 위한 투자,3
gemini-1,코로나19 확산세 지속 정부 사회적 거리두기 강화 검토,3
gemini-2,AI 로봇 인간의 일자리 위협할까? 전문가들의 엇갈린 전망,4
gemini-3,K팝 열풍 지속 BTS 빌보드 차트 1위 석권,4
gemini-4,대기업 A사 신규 사업 진출 지역 경제 활성화 기대,5
gemini-5,기후 변화 더 이상 외면할 수 없다 환경 운동가들의 목소리 높아져,4
gemini-6,사회적 약자 위한 정책 강화 B시 장애인 지원 확대,3
gemini-7,국제 유가 급등 소비자 물가 상승 우려 전문가 경고,5
gemini-8,C 기업 혁신적인 신기술 개발 업계 주목,4
gemini-9,미래 사회 인공지능과 함께 D 연구소 미래 기술 전망 발표,4
gemini-10,김민수 의원 대기업 규제 강화 법안 발의,2
gemini-11,서울시 폭염 대비 무료 냉방 시설 확대 운영,3
gemini-12,K팝 스타 송지은 신곡 발표 기념 팬 사인회 개최,0
gemini-13,미세먼지 심각한 수준 환경부 대책 마련 촉구,3
gemini-14,한국 축구 대표팀 월드컵 예선 2연승 달성,1
gemini-15,SK텔레콤 5G 통신 서비스 확대… 초고속 인터넷 시대 개막,4
gemini-16,대학교육 혁신 논의 활발 입시 제도 개선 목소리 높아,3
gemini-17,인공지능 미래 사회 변화 이끌 것 전문가 분석,4
gemini-18,넷플릭스 한국 시장 공략 강화… 오리지널 드라마 지금 우리 학교는 시즌 2 제작 확정,4
gemini-19,삼성 갤럭시 Z Fold 5 출시… 차세대 폴더블폰 시장 선점,4
gemini-20,김 대표 내년 경제 성장률 3% 달성 목표,2
gemini-21,서울시 미세먼지 저감 대책 발표… 2025년까지 30% 감축,3
gemini-22,AI 로봇 병원 업무 효율성 혁신 이끌 것·대한의사협회,3
gemini-23,K팝 스타 출신 아이돌 데뷔 5년 만에 해체,0
gemini-24,SK텔레콤 5G 기반 스마트팩토리 구축 사업 확대,4
gemini-25,코로나19 백신 부스터샷 접종률 60% 돌파,4
gemini-26,태풍 힌남노 북상 제주도에 강풍 예보,0
gemini-27,국회 가짜 뉴스 방지 법안 통과시켜,2
gemini-28,김민석 의원 국민연금 개혁 지속가능한 미래 위한 필수 과제 주장,2
gemini-29,태풍 카눈 북상 전국에 강풍과 폭우 예상…정부 비상 대비 체계 가동,0
gemini-30,김 대표 국제협력 강화 통해 기후변화 대응,2
gemini-31,서울시 강남역 인근 지하철 공사 중단… 안전 논란 확산,3
gemini-32,박 교수팀 암 치료 신약 개발 성공… 임상시험 돌입,4
gemini-33,AI 윤리 규범 마련 시급… 전문가들 한 목소리,4
gemini-34,조선일보 사설 통해 정부 정책 비판… 여론 반응 뜨겁다,3
gemini-35,대한항공 신규 노선 취항… 유럽 여행객 증가 예상,5
gemini-36,이태원 참사 유족 정부 책임 촉구… 진상 규명 요구,3
gemini-37,카카오톡 먹통 사태… 이용자 불편 폭발… 서비스 개선 촉구,3
gemini-38,김민수 선수 챔피언스리그 결승전서 극적인 역전골 터뜨려,1
gemini-39,국회 ‘챗GPT 규제법’ 통과… 인공지능 윤리 논쟁 심화 예상,3
gemini-40,국민의 안전 최우선 경찰청 사이버 범죄 예방 캠페인 실시,3
gemini-41,코로나19 팬데믹 이후 경제 회복 IMF 한국 경제 전망 긍정적 평가,5
gemini-42,문화 예술의 힘 국립극장 새로운 시즌 공연 개막,0
gemini-43,과학 기술 발전 인류의 미래를 밝히다 한국과학기술원 혁신 기술 연구 성과 공개,4
gemini-44,서울 강남 폭우 피해 심각… 주민들 불안감 커져,3
gemini-45,챗GPT 인공지능 시대의 새로운 도전 전문가들 경고,4
gemini-46,SK하이닉스 2023년 3분기 실적 발표… 반도체 시장 침체 여파,5
gemini-47,미국 북한의 핵실험 가능성에 경계 태세 강화,6
gemini-48,2024 파리 올림픽 한국 대표팀 훈련 강화… 메달 획득 목표,1
gemini-49,김범수 의장 카카오톡 플랫폼 사업 확장 새로운 도약 예고,4
gemini-50,지구 온난화 심각 극지방 빙하 급속히 녹아내려·세계기상기구 경고,6
gemini-51,박 감독 새로운 전술로 승리 챔피언 자리 굳히기,1
gemini-52,인공지능 발전 윤리적 딜레마 심화·전문가들 우려,4
gemini-53,K팝 그룹 블랙핑크 미국 투어 성공적으로 마무리,4
gemini-54,최신 스마트폰 출시 혁신적인 기능으로 눈길,4
gemini-55,대학교 등록금 인상 논란 학생들의 반발 거세,3
gemini-56,미투 운동 확산…여성폭력 근절 위한 사회적 인식 개선 시급,3
gemini-57,대통령 경제 활성화 위한 과감한 투자 필요 강조,2
gemini-58,김민수 선수 챔피언십 우승으로 역사 새로 써,1
gemini-59,국제기구 한국 정부에 환경 규제 강화 촉구,6
gemini-60,AI 미래 사회의 핵심 열쇠·박성현 교수 인터뷰,4
gemini-61,신종 바이러스 확산 우려 보건 당국 비상,6
