ID,text,target
gemini-00000,"서울 강남, 고층 아파트서 화재 발생… 주민 긴급 대피",0
gemini-00001,"부산 해운대, 폭염 속 해수욕장 인파 북적… 안전사고 주의",0
gemini-00002,"제주도, 태풍 '제니스' 북상… 항공편 결항 우려",0
gemini-00003,"대전, 대규모 산불 발생… 소방 당국 진화 작업 총력",0
gemini-00004,"광주, 광주FC 승리… K리그2 선두 굳히기",1
gemini-00005,"대구, 프로야구 삼성 라이온즈, 홈 경기 승리… 연승 행진",1
gemini-00006,"울산, 현대중공업, 대규모 투자 발표… 조선업 경기 회복 기대",5
gemini-00007,"인천, 인천국제공항, 신규 국제 노선 확대… 항공 수요 증가",5
gemini-00008,"경기도, 도내 교육청, 학교폭력 예방 교육 강화… 학생 안전 최우선",3
gemini-00009,"전라남도, 농어촌 지역 일자리 창출… 지역 경제 활성화 노력",3
gemini-00010,"강원도, 동해안, 겨울 축제 개막… 관광객 발길 이어져",0
gemini-00011,"충청북도, 청주시, 도시 재생 사업 본격 추진… 지역 발전 기대",3
gemini-00012,"전라북도, 전주시, 한옥마을, 세계문화유산 등재 추진… 문화 관광 활성화",0
gemini-00013,"경상북도, 안동시, 전통 문화 축제 개최… 관광객 유치 목표",0
gemini-00014,"북한, 새로운 미사일 발사 시험… 국제 사회 우려",6
gemini-00015,"미국, 중국과 무역 협상 재개… 경제 전쟁 종식 가능성",6
gemini-00016,"일본, 한국 제품 불매 운동 확산… 양국 관계 악화",6
gemini-00017,"유럽연합, 기후 변화 대응 강화… 탄소 배출 규제 강화",6
gemini-00018,"한국 정부, 코로나19 백신 개발 지원 확대… 국민 건강 최우선",2
gemini-00019,"'챗GPT' 개발사 오픈AI, 새로운 인공지능 모델 '달리 2' 공개",4
gemini-00020,"2024년 노벨 물리학상, 블랙홀 연구에 기여한 천체물리학자에게 돌아가",4
gemini-00021,"서울시, 택시 부족 해소 위해 카풀 서비스 확대 검토",3
gemini-00022,"인천공항, 코로나19 여파로 승객 수 급감…매출 감소",5
gemini-00023,"전국 학교, 겨울방학 기간 단축…학습량 부담 가중",3
gemini-00024,"한국 축구 국가대표팀, 2026년 월드컵 본선 진출 확정",1
gemini-00025,"넷플릭스, 한국 드라마 '오징어 게임' 시즌 2 제작 확정",0
gemini-00026,"롯데백화점, 설날 맞이 특별 할인 행사 진행",5
gemini-00027,"국내 연구진, 차세대 에너지 저장 기술 개발 성공",4
gemini-00028,"부산시, 해운대 해수욕장 백사장 복원 공사 시작",3
gemini-00029,"미국, 북한의 미사일 발사에 강력한 경고",6
gemini-00030,"국회, '가짜 뉴스' 방지법 논의…언론 자유 침해 우려",2
gemini-00031,"서울 강남 지역, 고급 주택 매매가격 하락세 지속",5
gemini-00032,"전국 대학교, 2024학년도 입시 일정 발표…수능 일정 변경",3
gemini-00033,"SK텔레콤, 5G 통신망 확대…고객 만족도 향상",4
gemini-00034,"'챗GPT' 열풍, 교육 현장에도 영향…교육 방식 변화 예고",0
gemini-00035,"제주도, 관광객 유치 위한 특별 프로모션 진행",3
gemini-00036,"전국 대부분 지역, 폭염주의보 발령…건강 관리 주의 당부",0
gemini-00037,"'K팝' 열풍 지속…한국 가수, 미국 빌보드 차트 석권",0
gemini-00038,"챗GPT, 의료 분야에서도 활용될 수 있을까?",4
gemini-00039,"김포공항, 항공기 지연으로 승객 불만 폭주…공항 측 ""시스템 오류, 조사 중""",0
gemini-00040,"서울시, 내년부터 공공시설 내 플라스틱 사용 금지",0
gemini-00041,"대구, 도심 속 녹지 공간 확대…미세먼지 저감 효과 기대",0
gemini-00042,"인천, 지역 특산물 활용한 관광 상품 개발 박차",0
gemini-00043,"울산, 지역 특성 살린 청년 창업 지원 프로그램 운영",0
gemini-00044,"강원도, 산불 예방 위한 캠페인 전개…주민 참여 독려",0
gemini-00045,"전라남도, 해양쓰레기 문제 해결 위해 대대적인 수거 작업 실시",0
gemini-00046,"전라북도, 농업 기술 교육 프로그램 확대…농업 경쟁력 강화",0
gemini-00047,"제주도, 관광객 급증에 따른 환경 문제 심각…지속 가능한 관광 정책 추진",0
gemini-00048,"프로야구, 롯데 자이언츠, 10연패 탈출…팀 분위기 반전",1
gemini-00049,"K리그, FC 서울, 승부조작 논란…선수 징계 가능성",1
gemini-00050,"여자 프로농구, 우리은행 위비, 압도적인 승리…챔피언 자존심 지켜",1
gemini-00051,"2024 파리 올림픽, 한국 선수단, 메달 획득 목표…전력 강화",1
gemini-00052,"미국 대선, 트럼프 대통령, 재선 도전…민주당 후보와 치열한 경쟁 예상",2
gemini-00053,"일본, 한국에 대한 수출 규제 강화…경제 전쟁 우려",2
gemini-00054,"국회, 예산안 협상 난항…여야 대립 심화",2
gemini-00055,"서울시, 미세먼지 저감 대책 발표…차량 운행 제한 등 강력한 조치",2
gemini-00056,"인천시, 항공 산업 육성…인천국제공항 중심의 항공 허브 구축",3
gemini-00057,"울산시, 조선 산업 경쟁력 강화…미래형 선박 개발 및 해외 시장 진출",3
gemini-00058,"경기도, 반도체 산업 육성…경쟁력 강화 및 투자 유치",3
gemini-00059,"강원도, 관광 산업 활성화…겨울 스포츠 및 자연 휴양 시설 개발",3
gemini-00060,"국제 유가 급등, 원유 수입 의존도 높은 한국 경제에 악영향 우려",5
gemini-00061,"인천공항, 코로나19 확산 방지 위해 방역 강화…입국자 전원 발열 검사",3
gemini-00062,"정부, 부동산 투기 방지 위해 강력한 규제책 마련…집값 안정 기대",2
gemini-00063,"LG전자, 차세대 스마트폰 'LG 롤러블' 공개…혁신적인 디자인으로 주목",4
gemini-00064,'코로나 블루' 극복 위한 심리 상담 프로그램 확대…정신 건강 중요성 부각,3
gemini-00065,"'챗GPT' 열풍…인공지능 기술 발전, 윤리적 문제 제기",4
gemini-00066,"대법원, '조두순' 출소 후 성범죄 재범 우려…사회적 불안감 고조",6
gemini-00067,'MZ세대' 소비 트렌드 변화…가성비·가심비 중시,5
gemini-00068,'메타버스' 시대 도래…게임·쇼핑 등 다양한 분야 확장,4
gemini-00069,"'우크라이나 전쟁' 장기화…국제 사회, 평화 협상 노력 강화",6
gemini-00070,'NFT' 열풍…디지털 아트 시장 성장,5
gemini-00071,'동물 학대' 사건 급증…동물 복지에 대한 사회적 관심 높아져,0
gemini-00072,'젠더 갈등' 심화…사회적 통합 노력 필요,2
gemini-00073,'인구 감소' 심각…저출산 문제 해결 위한 정책 마련 시급,2
gemini-00074,"울산시, 미세먼지 비상저감조치 발령…차량 2부제 시행",0
gemini-00075,"KBO 리그, 롯데 자이언츠 3연승 질주…선두 굳히기",1
gemini-00076,"부산시, 2023년 지역 특화산업 육성 계획 발표",3
gemini-00077,"인공지능 기술 발전, 의료 분야 혁신 이끌어",4
gemini-00078,"중국, 코로나19 확산 우려…국제사회 경계",6
gemini-00079,"롯데 자이언츠, 8연패 탈출…두산 상대로 짜릿한 역전승",1
gemini-00080,"서울 강남구, 'AI 기반 스마트 도시' 구축…교통·안전·환경 관리 효율화",4
gemini-00081,"전국 초·중·고, 코딩 교육 의무화…디지털 시대 인재 양성 박차",4
gemini-00082,"LG전자, '롤러블폰' 출시…차세대 스마트폰 시장 선도",4
gemini-00083,"코로나19 장기화, 비대면 서비스 성장…온라인 쇼핑·배달 증가",5
gemini-00084,"'카카오페이', 금융 서비스 확장…투자·보험·대출까지 영역 넓혀",5
gemini-00085,"'제주항공', 국제선 운항 재개…여행업계 활성화 기대",5
gemini-00086,'김포공항' 활주로 확장 공사 시작…항공 수요 증가 대비,5
gemini-00087,"'전남도', 농업 기술 개발…스마트팜 도입으로 생산성 향상",3
gemini-00088,"'유럽연합', 에너지 위기 심화…러시아산 가스 의존 탈피 노력",6
gemini-00089,"제주도, 폭염주의보 발효…낮 기온 35도 넘어",0
gemini-00090,"인천공항, 여름 휴가철 맞아 항공기 운항 증편",0
gemini-00091,"KBO 리그, 뜨거운 승부…LG 트윈스, 5연패 탈출",1
gemini-00092,"손흥민, EPL 득점왕 경쟁 가열…토트넘 승리 이끌어",1
gemini-00093,"김정은, 북한 국방력 강화 방침…미국 압박",2
gemini-00094,"대법원, '조국 사태' 관련 재판 결과 발표…사회적 파장 예상",2
gemini-00095,"서울시, 학교 급식 지원 확대…저소득층 학생 혜택 강화",3
gemini-00096,"경기도, 청년 일자리 창출 지원…취업난 해소 노력",3
gemini-00097,"삼성전자, 갤럭시 신제품 출시…스마트폰 시장 경쟁 심화",4
gemini-00098,"카카오, 모빌리티 사업 확장…택시 호출 서비스 강화",4
gemini-00099,"코스피 지수, 급등락…미국 금리 인상 우려",5
gemini-00100,"서울시, 폭염 대비 긴급 대책 발표…무더위쉼터 확대 운영",0
gemini-00101,"부산, 태풍 '마리아' 북상…항공기 운항 차질 우려",0
gemini-00102,"대전, 택시요금 인상 논의…시민 의견 수렴",0
gemini-00103,"인천, 서해안 갯벌 생태계 보존 위한 대규모 사업 추진",0
gemini-00104,"제주, 폭우로 인한 산사태 발생…피해 현황 파악 중",0
gemini-00105,"울산, 미세먼지 농도 '나쁨'…외출 시 마스크 착용 당부",0
gemini-00106,"광주, 광주비엔날레 개막…세계 예술 작품 전시",0
gemini-00107,"대구, 코로나19 확산세 지속…방역 강화 조치 시행",0
gemini-00108,"경기도, 도내 모든 학교에 코로나19 방역 물품 지원",0
gemini-00109,"전라남도, 농어업 지원 확대…농가 소득 증대 노력",0
gemini-00110,"K리그, 울산 현대 FC, 전북 현대 모터스 꺾고 승리",1
gemini-00111,"여자 배구, GS칼텍스, 흥국생명 꺾고 1위 탈환",1
gemini-00112,"서울 SK 나이츠, 챔피언결정전 진출…연승 행진",1
gemini-00113,"한국 남자 농구, 아시아 선수권 대회 우승…금메달 획득",1
gemini-00114,"F1, 페라리, 르노 팀과 치열한 경쟁…챔피언 자리 놓고 각축",1
gemini-00115,"LPGA, 박인비 선수, 시즌 2승…상금 순위 1위 굳히기",1
gemini-00116,"PGA, 김시우 선수, 마스터스 토너먼트 3위…최고 성적 경신",1
gemini-00117,"ATP, 정현 선수, US 오픈 8강 진출…기대 이상의 활약",1
gemini-00118,"윤석열 검찰총장, '검찰 개혁' 놓고 정부와 충돌…갈등 격화",2
gemini-00119,"민주당, '조국 사태' 후폭풍…지지율 하락",2
gemini-00120,"국내 주택 시장, 금리 인상에도 불구하고 안정세 유지",0
gemini-00121,폭염 속 '열대야' 기승…밤에도 잠 못 이루는 시민들,0
gemini-00122,"서울시, 택배 배송 시간 단축 위한 '스마트 물류 시스템' 구축 추진",0
gemini-00123,"'김연경' 복귀, 여자 배구 흥행 열기 더해…'흥국생명' 연승 행진",1
gemini-00124,"'BTS' 컴백, 전 세계 팬들 열광…앨범 판매량 신기록 예상",1
gemini-00125,"'국민의힘' 당 대표 선거, '안철수' vs '김기현' 맞대결…결과 주목",2
gemini-00126,'코로나19' 백신 접종 완료율 90% 돌파…일상 회복 기대감 높아져,3
gemini-00127,"'기후변화' 심각성, 전 세계적 문제로 떠올라…국제 협력 시급",3
gemini-00128,"'메타버스' 플랫폼, 새로운 사업 모델 등장…미래 성장 가능성 높아",4
gemini-00129,"'암호화폐' 시장, 변동성 커…투자 주의 필요",5
gemini-00130,'금융 시장' 불안감 확산…경제 전문가들 우려 목소리 높아져,5
gemini-00131,"부산시, 폭우 피해 복구 지원 총력…긴급 구호 물품 지원",0
gemini-00132,"이재명, 민주당 대선 후보 경선 출마 선언…경쟁 본격화",2
gemini-00133,"대전시, 교육 시설 안전 점검 강화…학생 안전 확보",3
gemini-00134,"한국형 우주 발사체 누리호, 2차 발사 성공…우주 강국 도약",4
gemini-00135,"미국 연준, 금리 인상…경제 불확실성 증가",5
gemini-00136,"코스피, 외국인 매수세 지속…상승세 유지",5
gemini-00137,"터키, 지진 피해 복구 지원…국제 사회 협력 강화",6
gemini-00138,"""LG전자, 2023년형 OLED TV 신제품 공개…화질·음질 향상""",4
gemini-00139,"미국, 대북 제재 완화 검토…북한 비핵화 진전 여부 주목",2
gemini-00140,"KT, 5G 혁신 서비스 공개…인공지능·AR·VR 기술 적용",4
gemini-00141,"한국, 2024년 파리올림픽 출전권 확보…태권도 종목 석권 목표",1
gemini-00142,"북한, 새롭게 개발한 탄도미사일 시험 발사…국제사회 우려",6
gemini-00143,"대법원, 부동산 투기 사건 관련 판결…투기꾼들에 대한 엄중 처벌",2
gemini-00144,"현대자동차, 전기차 생산 확대…친환경 자동차 시장 공략 가속화",4
gemini-00145,"전남 지역, 집중 호우로 인한 피해 발생…긴급 복구 작업 진행",0
gemini-00146,"한국, 2023년 세계 경제 성장률 전망 하향 조정…경기 침체 우려",5
gemini-00147,"대전시, 폭염주의보 발령…무더위 지속될 듯",0
gemini-00148,"서울 강남구, 택배 배달 오토바이 사고 급증…안전 대책 마련 시급",0
gemini-00149,"부산 해운대 백사장, 침식 심각…해안선 10m 후퇴",0
gemini-00150,"제주도, 관광객 감소로 지역 경제 타격…긴급 대책 회의 개최",0
gemini-00151,"롯데 자이언츠, 4연패 탈출…NC 다이노스 꺾고 승리",1
gemini-00152,"인천시, 9급 공무원 채용 시험…500명 선발 예정",3
gemini-00153,"갤럭시 S21, 혁신적인 카메라 기능 탑재…출시 앞두고 기대감 고조",4
gemini-00154,"부산항만공사, 스마트 항만 구축 본격화…첨단 기술 도입",4
gemini-00155,"강원도, 동계 스포츠 활성화 위한 투자 확대…평창 동계올림픽 유산 계승",1
gemini-00156,"세종시, 행정수도 완성 위한 개발 사업 본격화…국가균형 발전 목표",2
gemini-00157,"전북도, 탄소산업 육성 위한 투자 유치…미래 성장 동력 확보",4
gemini-00158,"부산시, 영화 산업 육성 위한 지원 확대…영화 도시 부산 위상 강화",3
gemini-00159,"인천공항 2터미널, 폭우 속 운항 차질…여행객 불편 가중",0
gemini-00160,"대구시, 지역 특산물 홍보 위해 온라인 플랫폼 구축",0
gemini-00161,"류현진, LA 다저스 5연승 이끌다…7이닝 1실점 호투",1
gemini-00162,"손흥민, 토트넘 2-0 승리 이끌다…리그 득점 1위 굳히기",1
gemini-00163,"민주당, 공수처 설치 법안 강행 처리…한국당 반발",2
gemini-00164,"경기도, 청년 취업 지원 강화…취업 지원금 확대",3
gemini-00165,"한국항공우주연구원, 달 탐사 로켓 개발 성공…2025년 발사 목표",4
gemini-00166,"카카오, 인공지능(AI) 플랫폼 '카카오 i' 업그레이드…생활 편의 강화",4
gemini-00167,"국제 유가, 수요 회복 기대감에 상승…배럴당 70달러 돌파",5
gemini-00168,"유럽연합(EU), 러시아 제재 강화…우크라이나 사태 관련",6
gemini-00169,"부산시, 폭염 대비 종합대책 발표… 물놀이 안전 주의 당부",0
gemini-00170,"전남, 농어촌 지역 인력 부족 해소 위한 지원 방안 모색",0
gemini-00171,"경기도, 코로나19 백신 접종률 높이기 위한 홍보 강화",0
gemini-00172,"광주, 5·18 민주화운동 기념식 개최… 40주년 맞아 의미 더해",0
gemini-00173,"남자 프로배구, 대한항공, 현대캐피탈 꺾고 1위 자리 굳히기",1
gemini-00174,"챔피언스리그, 레알 마드리드, 맨체스터 시티 꺾고 8강 진출",1
gemini-00175,"한국 여자 골프, 미국 여자 오픈 우승… 압도적인 실력 과시",1
gemini-00176,"검찰, 이재명 경기도지사 수사 본격화… 정치적 파장 예상",2
gemini-00177,"윤석열 전 검찰총장, 대선 출마 선언… 정치권 지각 변동 예상",2
gemini-00178,"박근혜 전 대통령, 사면 논란… 여론 찬반 팽팽",2
gemini-00179,"울산대학교, 신입생 대상 '꿈' 찾기 특강 개최",3
gemini-00180,'미투' 가해자 혐의 입증 어려워…피해자 고통만 커져,2
gemini-00181,'포켓몬 GO' 열풍 재점화…게임 속 몬스터 찾아 삼만리,4
gemini-00182,"인공지능 로봇, 의료 현장에 도입…환자 맞춤형 치료 시대",4
gemini-00183,"북한, 신형 미사일 발사…한반도 긴장 고조",6
gemini-00184,"'조국 사태' 검찰 수사, 정치권 갈등 심화…국민 분열 우려",2
gemini-00185,"'코로나19' 여파, 국내 경제 성장률 하락…전망 불투명",5
gemini-00186,'가짜 뉴스' 확산…사회적 혼란 가중…대책 시급,2
gemini-00187,"부산항만공사, 신규 항만 노동자 채용…청년 일자리 창출",3
gemini-00188,"경기도, 2024년까지 10만호 공공임대주택 공급 계획 발표",3
gemini-00189,"대구FC, 2연패 탈출…김천 상무에 2-1 승리",1
gemini-00190,"전남도, 가뭄 피해 극복 위해 긴급 지원 대책 마련",0
gemini-00191,"제주도, 탐라문화제 개최…전통문화 체험과 공연 풍성",0
gemini-00192,"대전시, 과학기술 발전 위한 연구개발 투자 확대",4
gemini-00193,"세종시, 행정중심복합도시 건설 20주년 기념행사 개최",0
gemini-00194,인공지능 로봇 개발 경쟁 심화…'의료 분야' 주목,4
