ID,text,target
gemini-00099,롯데백화점 추석 선물세트 사전 예약 시작…최대 70% 할인 혜택,생활문화
gemini-00001,롯데월드타워 123층 스카이데크 개장…서울 야경 한눈에,생활문화
gemini-00002,K팝 열풍 지속…방탄소년단 빌보드 200 차트 1위 석권,생활문화
gemini-00011,서울 강남구 코로나19 백신 접종 완료자 대상 강남사랑 상품권 지급,생활문화
gemini-00015,김치찌개 세계화 성공…K푸드 미국 식탁까지 진출,생활문화
gemini-00020,김연아 은퇴 후 10년 만에 아이스쇼 무대 복귀,생활문화
gemini-00090,롯데 제2의 신세계 꿈꾼다…백화점 사업 확장 가속화,생활문화
gemini-00080,제주항공 신규 노선 제주 싱가포르 취항…동남아시아 시장 공략 강화,생활문화
gemini-00030,서울 강남 밤 10시에도 불야성…코로나 이전 활기 되찾아,생활문화
gemini-00072,서울시 폭염 대비 종합대책 발표… 무더위 취약계층 집중 관리,생활문화
gemini-00031,폭염 속 찜통더위 지속…주말에도 낮 기온 35도 넘어,생활문화
gemini-00042,폭염 속 지속되는 폭우…전국 곳곳 피해 속출,생활문화
gemini-00070,김민석 새로운 앨범 발매… 이번엔 더욱 성숙한 음악,생활문화
gemini-00048,롯데월드 핼러윈 축제 개막…호러 퍼레이드·공포 체험존 운영,생활문화
gemini-00066,서울 강남 폭우 피해 심각…도로 침수 지하철 운행 중단,생활문화
gemini-00063,서울시 택시 승차 거부 문제 해결 위해…앱 기반 호출 시스템 도입,생활문화
gemini-00094,포천아트밸리 밤하늘 장식하는 화려한 공중쇼…관광객 눈길 사로잡아,생활문화
gemini-00091,넷플릭스 한국 드라마 오징어 게임 시즌2 제작 확정,생활문화
gemini-00098,서울 강남구 압구정 로데오 거리 대대적인 리뉴얼…명품거리 부활 노린다,생활문화
gemini-00060,김연아 재단 피겨 유망주 육성 프로그램 발표…차세대 스타 발굴,스포츠
gemini-00034,2024 파리 올림픽 한국 선수단 목표는 금메달 20개 이상,스포츠
gemini-00016,박지성 한국 축구 발전 위해 노력할 것 은퇴 후 행보 예고,스포츠
gemini-00064,박지성 축구 꿈나무 육성 위한 재단 설립…후원자 모집,스포츠
gemini-00095,대한항공 우리카드 꺾고 3연승 질주…V리그 선두 굳히기,스포츠
gemini-00009,한국 축구 월드컵 본선 진출 좌절…아시아 예선 탈락,스포츠
gemini-00047,젠틀맨 송중기 넷플릭스 빈센조로 컴백…카리스마 폭발,스포츠
gemini-00032,손흥민 토트넘과 재계약…새로운 도전 시작,스포츠
gemini-00033,KBO 리그 롯데 자이언츠 승리…시즌 1위 탈환,스포츠
gemini-00074,한화 이글스 10년 만의 가을 야구 진출… 팬들의 열정이 승리의 원동력,스포츠
gemini-00012,김연아 피겨 스케이팅 후배들에게 긍정적인 영향 주고 싶어,스포츠
gemini-00021,손흥민 맨유전 결승골 터뜨리며 팀 승리 이끌어,스포츠
gemini-00017,미세먼지 심각해지자…정부 대기오염 관리 강화 방안 발표,정치
gemini-00035,윤석열 대통령 국제사회와 연대 강조…북한 핵 문제 해결 위한 노력,정치
gemini-00040,이재명 경기도민 삶의 질 최우선…민생 행보 강화,정치
gemini-00073,미국 북한과의 대화 재개 시도… 트럼프 대통령 비핵화 협상 가능성 언급,정치
gemini-00027,이재명 민주당 대선 후보 경선 승리…본선 진출,정치
gemini-00068,윤석열 대통령 경제 살리기 최우선 과제…추경 편성 검토,정치
gemini-00022,박근혜 전 대통령 5년 만에 사면…정치권 뜨거운 논쟁,정치
gemini-00075,조국 사태 정국 혼란… 여야 대치 심화 국회 파행 우려,정치
gemini-00079,김종인 국민의힘 비상대책위원장 정권교체 국민의 명령 선언,정치
gemini-00086,부산시 2030 세계박람회 유치 본격적인 행보 시작…국제적인 홍보 활동 강화,정치
gemini-00088,민주 평창올림픽 성공 개최 총력전…색깔론 한국당 맹공,정치
gemini-00043,가짜 뉴스 확산 방지…정부 강력한 대응책 마련,정치
gemini-00051,이재명 민생 경제 살리겠다 경제 정책 발표…경기 부양책 강조,정치
gemini-00008,미국 대선 트럼프 대통령과 바이든 후보 막판 접전,정치
gemini-00005,이재명 경기도지사 수도권 대중교통 개혁 추진…경쟁력 강화,정치
gemini-00003,코로나19 확산세 지속…정부 사회적 거리두기 2단계 격상,정치
gemini-00050,윤석열 대통령 국민의힘 당대표 선거 개입 논란…野 불법 선거 개입 맹공,정치
gemini-00092,이재명 경기도 대한민국 미래 이끌어 갈 것 경기도지사 출마 선언,정치
gemini-00096,충북교육청 교육 시스템 대대적 개편…학사 운영 전면 재검토,사회
gemini-00052,교육부 학생 간 성적 비교 금지 지침 발표…상대평가 폐지 논란,사회
gemini-00053,코로나19 팬데믹 이후 비대면 서비스 확산…온라인 쇼핑과 배달 서비스 성장세,사회
gemini-00037,청년 실업률 10%대 고착…정부 일자리 창출 정책 강화,사회
gemini-00065,국회 교육 개혁 법안 통과…입시 제도 개선,사회
gemini-00036,교육부 교육 과정 개편…미래 사회 변화에 대비,사회
gemini-00061,정부 9월부터 전국 초·중·고등학교 온라인 개학…학생 불안감 커져,사회
gemini-00046,서울시 청년 주택 공급 확대…주거 불안 해소 노력,사회
gemini-00069,전국 대학교 개강 앞두고 긴장감 고조…코로나19 확산 우려,사회
gemini-00023,서울시 2023년 대입 수능 시험장 안전 대비 강화,사회
gemini-00078,인공지능 시대 일자리 변화 불가피… 전문가들 교육 시스템 개편 필요성 강조,사회
gemini-00018,대학 등록금 인상률 제한…등록금 폭탄 우려 해소,사회
gemini-00084,서울시 미세먼지 없는 도시 만들기 프로젝트 본격 추진,사회
gemini-00077,미세먼지 심각한 사회 문제… 환경부 강력한 대책 마련 착수,사회
gemini-00028,LG전자 차세대 스마트폰 LG V60 공개…혁신적인 기능 탑재,IT 과학
gemini-00038,갤럭시 S24 출시 임박…삼성전자 새로운 기능 공개 예정,IT 과학
gemini-00082,LG전자 LG 벨벳 출시…프리미엄 디자인과 혁신적인 기능으로 승부,IT 과학
gemini-00013,포켓몬 GO 개발사 나이언틱 AR 게임 피크민 블룸 출시,IT 과학
gemini-00024,카카오 인공지능 기반 신규 서비스 출시 예정,IT 과학
gemini-00004,미래는 AI…국내 대기업 인공지능 투자 확대,IT 과학
gemini-00054,국내 연구진 암세포만 골라 죽이는 신약 개발…임상시험 돌입,IT 과학
gemini-00093,인공지능 윤리 논쟁 점화…AI 개발 인간 통제 벗어날까,IT 과학
gemini-00081,KT 5G 기반 스마트팩토리 구축…제조업 혁신 선도,IT 과학
gemini-00089,삼성·애플·LG·구글 스마트폰 가을대전 임박,IT 과학
gemini-00039,한국 과학자 암 치료제 개발 성공…세계적인 주목,IT 과학
gemini-00071,SKT 5G 시대 주도권 잡기 위한 승부수… AI 기반 서비스 강화,IT 과학
gemini-00055,카카오뱅크 2분기 실적 호조…대출 규모 증가,경제
gemini-00006,내년부터 주택담보대출 금리 인상 예상…전문가 분석,경제
gemini-00029,코로나19 백신 접종률 80% 돌파…일상 회복 기대감 고조,경제
gemini-00041,롯데백화점 추석맞이 선물세트 판매 시작…명절 선물 고민 끝,경제
gemini-00049,SK하이닉스 3분기 영업이익 10조원 돌파 전망…반도체 호황 지속,경제
gemini-00062,코스피 외국인 매수세에 상승…삼성전자 주가 급등,경제
gemini-00044,SK하이닉스 반도체 시장 성장세 지속…올해 실적 전망 밝아,경제
gemini-00056,중국 위안화 국제화 본격 추진…달러 패권 도전,경제
gemini-00019,조선업 호황…현대중공업 올해 매출 목표 상향 조정,경제
gemini-00076,코로나19 여파 항공업계 직격탄… 대한항공 대규모 구조조정 예고,경제
gemini-00087,한전 2분기부터 실적 개선 전망…목표주가 ↑,경제
gemini-00083,코로나19 여파로 국내 관광업계 직격탄…정부 지원책 시급,경제
gemini-00014,국제유가 급등에 국내 휘발유 가격 1700원 돌파,경제
gemini-00025,국제 유가 급등…소비자 물가 상승 우려 커져,경제
gemini-00067,대법원 조두순 사건 재심 기각…피해자 측 법원의 무능함에 분노,세계
gemini-00059,러시아 우크라이나 침공 1년…국제 사회 비난 쏟아져,세계
gemini-00097,독일 반이스라엘 테러 팔레스타인인 강연 차단…비자 취소,세계
gemini-00007,기후변화 심각…유럽 폭염과 산불로 몸살,세계
gemini-00010,챗GPT 개발사 오픈AI 인공지능 윤리 가이드라인 발표,세계
gemini-00057,미국 북한 미사일 발사 규탄…유엔 안보리 회의 소집,세계
gemini-00058,프랑스 테러 위협 경고…경찰력 강화,세계
gemini-00045,미투 운동 확산…기업 성폭력 예방 교육 강화,세계
gemini-00085,미국 중국에 대한 관세 부과 강화…무역 전쟁 격화,세계
gemini-00026,러시아 우크라이나 전쟁 장기화…국제 사회 우려 증가,세계
gemini-00000,김정은 위원장 핵실험 강행…국제사회 비난 쇄도,세계
