ID,text,target
ynat-v1_dev_00001,부산 7일 만에 시원한 비…폭염경보→주의보,0
ynat-v1_dev_00009,광주·전남 4∼6월 강수량 평년대비 44%,0
ynat-v1_dev_00013,산천어 낚시에 푹∼ 빠진 어린이 강태공,0
ynat-v1_dev_00022,올해 출판계 키워드 1위에 소확행,0
ynat-v1_dev_00036,명왕성에 빙하 생긴 건 지형의 영향,0
ynat-v1_dev_00042,화천군 내년 산천어축제 체류관광객 유치 주력,0
ynat-v1_dev_00043,1900년 5월 개기일식 담은 활동사진 복원 공개,0
ynat-v1_dev_00045,오후 들어서도 전국 온통 꽁꽁…올겨울 첫 한파경보,0
ynat-v1_dev_00048,세월호와 삶의 관계 말하는 건 작가의 의무,0
ynat-v1_dev_00050,제주도 호우 예비특보…최고 120㎜ 이상 많은 비,0
ynat-v1_dev_00054,열차를 놓쳤다면 연주를…프랑스 기차역에 피아노 100대 설치,0
ynat-v1_dev_00058,북한날씨 대체로 맑음…일부 지역 소나기,0
ynat-v1_dev_00066,인천 오후 5시 대설주의보 해제…눈 5.8cm 쌓여종합,0
ynat-v1_dev_00068,쉽고 가벼운 에세이 열풍…작년보다 1.7배 더 팔려,0
ynat-v1_dev_00072,주터키한국문화원 제2회 한식문화주간 개최,0
ynat-v1_dev_00075,과학의 죄악 꼬집는 커트 보니것의 블랙유머,0
ynat-v1_dev_00078,봄이 왔어요,0
ynat-v1_dev_00084,신간 동전 오기영 전집·현대 정치철학의 네 가지 흐름,0
ynat-v1_dev_00086,신간 남북대화 1971∼1992·서촌을 걷는다,0
ynat-v1_dev_00089,신간 산티아고 순례이야기·나는 반년만 일한다,0
ynat-v1_dev_00102,신간 떨림과 울림·우리는 저마다의 속도로…,0
ynat-v1_dev_00136,올림픽 동장군 물러난 개막 첫 주말…개최도시 관광객 북적,0
ynat-v1_dev_00146,춘천 강촌 일대에 밤나무 추억길·캠핑장 만든다,0
ynat-v1_dev_00154,녹차고을 장수보성 선포,0
ynat-v1_dev_00178,무대는 와장창 배우는 우당탕…더 플레이 댓 고우즈 롱,0
ynat-v1_dev_00190,국내여행 정보 한곳에…코엑스서 내 나라 여행박람회,0
ynat-v1_dev_00191,중부 낮기온 다시 올라 폭염…남부 곳곳 소나기,0
ynat-v1_dev_00198,날씨 전국 맑고 무더워…미세먼지 농도 보통1일,0
ynat-v1_dev_00200,신간 저녁이 쉽게 오는 사람에게·영의 기원,0
ynat-v1_dev_00210,신간 모두를 위한 분배·간병살인 154인의 고백,0
ynat-v1_dev_00211,신간 제인 버킨·시네마 인문학,0
ynat-v1_dev_00219,경기 6개시 한파주의보 해제…5개 시군 경보→주의보,0
ynat-v1_dev_00230,일광욕 즐기는 외국인들,0
ynat-v1_dev_00239,유채꽃 나들이,0
ynat-v1_dev_00242,관람객 늘어날까…강릉 올림픽 홍보관 콘텐츠 보강,0
ynat-v1_dev_00244,주말 N 여행 제주권 겨울바다 힘찬 새해를 펭귄수영대회…해녀문화 뮤지컬,0
ynat-v1_dev_00247,반가운 단비 경기 동두천 오후 5시 40분 호우주의보,0
ynat-v1_dev_00255,피아노의 거장 백건우 부천서 7월 1일 연주,0
ynat-v1_dev_00264,강원·영남 돌풍 동반 요란한 봄비…눈·우박도,0
ynat-v1_dev_00268,이번 주말 남산서 전통문화 만끽…서울무형문화축제 열려,0
ynat-v1_dev_00278,신간 뉴욕인문융합여행,0
ynat-v1_dev_00289,장석주 시인 사랑은 새로운 이야기가 잉태되는 순간,0
ynat-v1_dev_00300,신간 당신이 허락한다면…·화성남자와 금성여자를 넘어서,0
ynat-v1_dev_00306,신간 마음 다루기 수업,0
ynat-v1_dev_00314,올림픽 알파인 경기 개최지 정선서 한일중 전통극 공연,0
ynat-v1_dev_00330,대한제국 황제 복식 특별전,0
ynat-v1_dev_00331,박노해가 포착한 라오스의 미소…부암동서 사진전,0
ynat-v1_dev_00341,서울·대전 낮 36도 폭염 절정…오존 농도 높아져,0
ynat-v1_dev_00342,겨울아 반갑다…용평·휘닉스 평창 스키장 17일 첫 개장종합,0
ynat-v1_dev_00343,민속국악원 계절과 절기에 어울리는 공연 만나보세요,0
ynat-v1_dev_00360,마다가스카르 2019 창원 케이팝 월드페스티벌 결선 진출,0
ynat-v1_dev_00372,남녘 가장 빼어난 절경 사천 남일대해수욕장 내달 7일 개장,0
ynat-v1_dev_00379,겨울에 핀 부산 개나리,0
