ID,text,target
ynat-v1_train_00002_BT_jap,김정은은 자주 통일을 향한 새로운 조치를 취해야 합니다.,2
ynat-v1_train_00003_BT_jap,"갤럭시노트8, 주말 동안 27만대 판매...시장, 불법 보조금 난무",5
ynat-v1_train_00004_BT_jap,미국 대선을 앞두고 러시아 해킹 감시 강화,6
ynat-v1_train_00005_BT_jap,미국 성인 6명 중 1명은 배우자 또는 연인에게 빚을 진 경험이 있습니다.,3
ynat-v1_train_00006_BT_jap,KBO 롯데-KIA 광주 경기 취소,1
ynat-v1_train_00007_BT_jap,"아가메즈 33득점 폭발, 우리카드가 KB손해보험을 꺾고 3위 유지",1
ynat-v1_train_00008_BT_jap,朴대통령 얼마나 많이 놀라셨어요...경주 지진현장 방문종합,6
ynat-v1_train_00009_BT_jap,듀얼심 아이폰 하반기 출시 루머... 저렴한 휴대폰에 대한 기대,4
ynat-v1_train_00011_BT_jap,"NH 인베스트먼트 1월 옵션 만기, 매도자 우세",5
ynat-v1_train_00012_BT_jap,총리는 각 부처에 비상 사태에 철저히 대비할 것을 촉구합니다.,2
ynat-v1_train_00015_BT_jap,"KISA 박민정 센터장, APTLD 이사회에 선출되다",3
ynat-v1_train_00016_BT_jap,계약업체 협박으로 분쟁 해결을 위해 돈을 받은 기자에게 집행유예 선고,3
ynat-v1_train_00017_BT_jap,월세에서 자가 전환으로 주거비 부담 증가... 지난해 사상 최고치 기록,5
ynat-v1_train_00019_BT_jap,"페이스북의 인터넷 드론 아퀼라, 처녀 시험 비행에 성공하다",2
ynat-v1_train_00020_BT_jap,"추신수, 시즌 타율 .265로 마감...최지만만 19홈런 달성",1
ynat-v1_train_00023_BT_jap,"박항서, 아시안게임 목소리 높여, 베트남이 일본을 이길 수 없다...",6
ynat-v1_train_00024_BT_jap,서울에 오존주의보 또 발령...도심-서부-북부-동북부 총 '나쁨',1
ynat-v1_train_00030_BT_jap,해외 로밍 m골드폭탄 n차단이 더 빨라졌습니다.,4
ynat-v1_train_00031_BT_jap,"세계무역협회, 올해 1,550명의 무역사 졸업생 배출",3
ynat-v1_train_00033_BT_jap,석면 규정 준수,3
ynat-v1_train_00034_BT_jap,약 70개국이 UNSCR 2270에 대한 이행 보고서를 제출했습니다.,6
ynat-v1_train_00035_BT_jap,게시판 KBS 코로나로 바뀐 일상 영상 공모전,0
ynat-v1_train_00036_BT_jap,크루즈 관광객을 위한 반나절 부산 해안 트레킹 상품 개발,3
ynat-v1_train_00038_BT_jap,마틴 우리카드가 감독으로 V-리그로 돌아온다... 한국이 좋아한다,5
ynat-v1_train_00039_BT_jap,15일간 LG G8 씽큐 사전예약...디스플레이 1회 무료 교체 혜택 제공,4
ynat-v1_train_00040_BT_jap,"후쿠시마 원자력 발전소 은폐와 기만, 노출된 노동자들의 증언",6
ynat-v1_train_00041_BT_jap,"다저스, 포수 최형우와 계약!",1
ynat-v1_train_00042_BT_jap,WEF 연차 총회에서 논의될 창조 경제,2
ynat-v1_train_00043_BT_jap,"한민족의 뿌리는 5,000년 전 한반도에서 북쪽에서 시작되었습니다.",6
ynat-v1_train_00044_BT_jap,"산업 생산량 증가, 제조 가동률 향상",4
ynat-v1_train_00047_BT_jap,"김종인 래더 사건, 충격이 계속되고 있습니다.",2
ynat-v1_train_00051_BT_jap,근육 조직 형성의 열쇠를 발견하다,0
ynat-v1_train_00053_BT_jap,코로나 바이러스 시대의 학교의 모습,0
ynat-v1_train_00055_BT_jap,스마트폰 방 차단 스트럭커,4
ynat-v1_train_00056_BT_jap,유엔 리비아 내전 악화-국제적 파급 우려...아랍연맹 긴급회의 종합,2
ynat-v1_train_00057_BT_jap,문 대통령은 곧 김정은 정상회담을 끝내고 합의에 도달하는 것을 목표로합니다.,2
