ID,text,target
ynat-v1_train_00002_BT_jap,김정은 -새로 통일해야합니다.,2
ynat-v1_train_00003_BT_jap,"270,000 단위 갤럭시 노트 8 주 ... 시장은 불법 보조금입니다.",5
ynat-v1_train_00004_BT_jap,미국 대통령 선거 전에 러시아 해킹 모니터링 강화,6
ynat-v1_train_00005_BT_jap,6 명의 미국 성인 중 한 명이 배우자와 연인의 빚을지고 있습니다.,3
ynat-v1_train_00006_BT_jap,프로 야구 롯데 -기아 왕 장주 강기의 캔셀 화,1
ynat-v1_train_00007_BT_jap,"33 AGAMEZ, WOORI 카드 KB 보험 WANPA 목표 ... 3 위 확고",1
ynat-v1_train_00008_BT_jap,대통령은 얼마였습니까?Gyongju 포괄적 인 지진 방문,6
ynat-v1_train_00009_BT_jap,듀얼 Simsim iPhone Salsol ... 기대,4
ynat-v1_train_00011_BT_jap,NH 투자 1 월 옵션 판매,5
ynat-v1_train_00012_BT_jap,팬은 철저하고 철저하게 제공되어야합니다.,2
ynat-v1_train_00015_BT_jap,"Kisa Park Min -Jung, 선임 연구원, APTLD 이사",3
ynat-v1_train_00016_BT_jap,건설 회사의 협박과 충돌하여 돈을받은 언론인의 정확성,3
ynat-v1_train_00017_BT_jap,월 임대료 이체의 주택 비용 증가 ... 작년 최고,5
ynat-v1_train_00018_BT_jap,전 젊은 존 영 작가,0
ynat-v1_train_00019_BT_jap,Facebook Internet Drone Aquola의 첫 번째 시험 비행 성공,2
ynat-v1_train_00020_BT_jap,"Choo Shin -Soo는 평균 0.265 타율로 끝납니다 ... Choi, 그러나 19 개의 홈런",1
ynat-v1_train_00023_BT_jap,"파크 행 -베트남, 베트남 ...",6
ynat-v1_train_00024_BT_jap,"서울 오존 고문 ... 종합 도심, 북서부 및 북동부",1
ynat-v1_train_00030_BT_jap,해외 로밍 m geum 폭탄 n,4
ynat-v1_train_00031_BT_jap,"세계 무역 협회, 1,550 명, 올해 무역,",3
ynat-v1_train_00033_BT_jap,석면 규정을 따라야합니다,3
ynat-v1_train_00034_BT_jap,2270의 이행 보고서에 제출 된 안전 보장 이사회 결의 번호 비밀,6
ynat-v1_train_00035_BT_jap,Bulletin Board KBS Cologao Deilinatures 비디오 콘테스트,0
ynat-v1_train_00036_BT_jap,크루즈 관광객을위한 부산 해안 트레킹 제품 개발,3
ynat-v1_train_00038_BT_jap,Martin Uri의 카드 코치와 함께 V- 리그로 돌아 가기 ... 한국인 좋아요,5
ynat-v1_train_00039_BT_jap,LG G8 THINQ 151 무료 교환 혜택이 표시됩니다,4
ynat-v1_train_00040_BT_jap,후쿠시마의 핵무기의 은폐와 속임수는 노출 된 노동자들에 의해 증언되었습니다.,6
ynat-v1_train_00041_BT_jap,"Dodgers, Burtz 감독 시스템의 포수 Che!",1
ynat-v1_train_00042_BT_jap,창의 경제는 WEF의 연례 회의에 대해 논의합니다,2
ynat-v1_train_00043_BT_jap,"한국의 뿌리는 북쪽 ... 5,000 년 전입니다",6
ynat-v1_train_00044_BT_jap,산업 생산 증가 및 제조 산업의 증가,4
ynat-v1_train_00047_BT_jap,Kim John은 위기를 풀고 충격을 계속합니다,2
ynat-v1_train_00051_BT_jap,근육 조직을 만드는 데 필수적인 키의 중요한 발견,0
ynat-v1_train_00053_BT_jap,코로나 시대의 출석,0
ynat-v1_train_00055_BT_jap,스마트 폰 B 룸 블록,4
ynat-v1_train_00056_BT_jap,유엔 리비아 북부 및 사우스 전쟁 및 국제 스프레드에 대한 우려 ... 아랍 연맹 비상 회의,2
ynat-v1_train_00057_BT_jap,킴 존 (Kim John) 문 대통령은 신속하게 끝나고 계약에 동의했다.,2
ynat-v1_train_00058_BT_jap,한국-우스 치료의 완전한 발전,6
ynat-v1_train_00060_BT_jap,공룡 파충류보다 타조 나 팔콘과 같은 조류에 더 가깝습니다.,5
