ID,text,target
ynat-v1_train_00000,"KT, 2개월 이용 기간 파격 할인",5
ynat-v1_train_00001,"K찰, DLwo 회장 20억 송금",3
ynat-v1_train_00002,"김정은, 자주통일 새롭게 나아가야",2
ynat-v1_train_00002_BT_jap,김정은은 자주 통일을 향한 새로운 조치를 취해야 합니다.,2
ynat-v1_train_00003,갤노트8 주말 27만대 개통…시장은 불법 보조금 얼룩,5
ynat-v1_train_00003_BT_jap,"갤럭시노트8, 주말 동안 27만대 판매...시장, 불법 보조금 난무",5
ynat-v1_train_00004,미 대선 앞두고 러시아 해킹 감시 강화,6
ynat-v1_train_00004_BT_jap,미국 대선을 앞두고 러시아 해킹 감시 강화,6
ynat-v1_train_00005,美성인 6명 중 1명꼴 배우자·연인 빚 떠안은 적 있다,6
ynat-v1_train_00005_BT_jap,미국 성인 6명 중 1명은 배우자 또는 연인에게 빚을 진 경험이 있습니다.,3
ynat-v1_train_00006,프로야구 롯데-KIA 광주 경기 취소,1
ynat-v1_train_00006_BT_jap,KBO 롯데-KIA 광주 경기 취소,1
ynat-v1_train_00007,"아가메즈 33득점 폭발, 우리카드 KB손해보험 완파…3위 굳건히 지켜",1
ynat-v1_train_00007_BT_jap,"아가메즈 33득점 폭발, 우리카드가 KB손해보험을 꺾고 3위 유지",1
ynat-v1_train_00008,朴대통령 얼마나 많이 놀라셨어요…경주 지진현장 방문종합,6
ynat-v1_train_00008_BT_jap,朴대통령 얼마나 많이 놀라셨어요...경주 지진현장 방문종합,6
ynat-v1_train_00009,듀얼심 아이폰 하반기 출시설 솔솔…알뜰폰 기대감,4
ynat-v1_train_00009_BT_jap,듀얼심 아이폰 하반기 출시 루머... 저렴한 휴대폰에 대한 기대,4
ynat-v1_train_00010,"모하비 열차 사고, 주가 급락",5
ynat-v1_train_00011,NH투자 1월 옵션 만기일 매도 우세,5
ynat-v1_train_00011_BT_jap,"NH 인베스트먼트 1월 옵션 만기, 매도자 우세",5
ynat-v1_train_00012,황총리 각 부처 비상대비태세 철저히 강구해야,2
ynat-v1_train_00012_BT_jap,총리는 각 부처에 비상 사태에 철저히 대비할 것을 촉구합니다.,2
ynat-v1_train_00014,민관2동 7사위 X보 철거,2
ynat-v1_train_00015,"KISA 박민정 책임연구원, APTLD 이사 선출",3
ynat-v1_train_00015_BT_jap,"KISA 박민정 센터장, APTLD 이사회에 선출되다",3
ynat-v1_train_00016,공사업체 협박에 분쟁해결 명목 돈 받은 언론인 집행유예,3
ynat-v1_train_00016_BT_jap,계약업체 협박으로 분쟁 해결을 위해 돈을 받은 기자에게 집행유예 선고,3
ynat-v1_train_00017,월세 전환에 늘어나는 주거비 부담…작년 역대 최고치,5
ynat-v1_train_00017_BT_jap,월세에서 자가 전환으로 주거비 부담 증가... 지난해 사상 최고치 기록,5
ynat-v1_train_00018,전 연정연 작가,0
ynat-v1_train_00019,페이스북 인터넷 드론 아퀼라 실물 첫 시험비행 성공,4
ynat-v1_train_00019_BT_jap,"페이스북의 인터넷 드론 아퀼라, 처녀 시험 비행에 성공하다",2
ynat-v1_train_00020,"추신수, 시즌 타율 0.265로 마감…최지만 19홈런 기록",1
ynat-v1_train_00020_BT_jap,"추신수, 시즌 타율 .265로 마감...최지만만 19홈런 달성",1
ynat-v1_train_00021,"KIA, 팬들에게 감사 인사 전해",1
ynat-v1_train_00022,"현차, 임원 6명 늘려",3
ynat-v1_train_00023,아시안게임 목소리 높인 박항서 베트남이 일본 못 이길...,6
ynat-v1_train_00023_BT_jap,"박항서, 아시안게임 목소리 높여, 베트남이 일본을 이길 수 없다...",6
ynat-v1_train_00024,서울에 다시 오존주의보…도심·서북·동북권 발령종합,0
ynat-v1_train_00024_BT_jap,서울에 오존주의보 또 발령...도심-서부-북부-동북부 총 '나쁨,1
ynat-v1_train_00025,"선 폭, 현장 조사 중",3
ynat-v1_train_00026,"STJ레콤, 2분기 영업이익 4,105억원…21% 증가",5
ynat-v1_train_00027,"생체인증 도입되면, 대기 줄은 끝",4
ynat-v1_train_00028,감독 2호 축구 연맹 회부,1
ynat-v1_train_00029,"인천, 35℃ 폭염 속 축구 경기 펼쳐져",1
ynat-v1_train_00030,해외로밍 m금폭탄 n동차단 더 빨$진다,4
ynat-v1_train_00030_BT_jap,해외 로밍 m골드폭탄 n차단이 더 빨라졌습니다.,4
ynat-v1_train_00031,"세계무역협회, 올해 무역인 1천550명 배출",3
ynat-v1_train_00031_BT_jap,"세계무역협회, 올해 1,550명의 무역사 졸업생 배출",3
ynat-v1_train_00032,"박항서 감독, 베트남 축구 대표팀 이끌다",1
ynat-v1_train_00033,석면 규정 지켜야,0
ynat-v1_train_00033_BT_jap,석면 규정 준수,3
ynat-v1_train_00034,안보리 대북결의안 2270호 이행보고서 제출한 나라 70개 육박,6
ynat-v1_train_00034_BT_jap,약 70개국이 UNSCR 2270에 대한 이행 보고서를 제출했습니다.,6
ynat-v1_train_00035,게시판 KBS 코로나가 바꾼 일상 대국민 영상 공모,0
ynat-v1_train_00035_BT_jap,게시판 KBS 코로나로 바뀐 일상 영상 공모전,0
ynat-v1_train_00036,크루즈 관광객용 반나절 부산 해안 트레킹 상품 개발,5
ynat-v1_train_00036_BT_jap,크루즈 관광객을 위한 반나절 부산 해안 트레킹 상품 개발,3
ynat-v1_train_00037,"인공광 생산, 기존 방식보다 효율적",4
ynat-v1_train_00038,마틴 우리카드 코치로 V리그 복귀…한국 좋아요,1
ynat-v1_train_00038_BT_jap,마틴 우리카드가 감독으로 V-리그로 돌아온다... 한국이 좋아한다,5
ynat-v1_train_00039,LG G8 씽큐 15일부터 예판…디스플레이 1회 무상교체 혜택,4
ynat-v1_train_00039_BT_jap,15일간 LG G8 씽큐 사전예약...디스플레이 1회 무료 교체 혜택 제공,4
ynat-v1_train_00040,피폭 노동자가 증언하는 후쿠시마 원전 은폐와 속임수,6
ynat-v1_train_00040_BT_jap,"후쿠시마 원자력 발전소 은폐와 기만, 노출된 노동자들의 증언",6
ynat-v1_train_00041,"다저스, 버츠 감독 체제 하에 포수 최!",1
ynat-v1_train_00041_BT_jap,"다저스, 포수 최형우와 계약!",1
ynat-v1_train_00042,"창조경제, WEF 연차총회서 논의",2
ynat-v1_train_00042_BT_jap,WEF 연차 총회에서 논의될 창조 경제,2
ynat-v1_train_00043,한국민족의 뿌리가 북방…5천년 전 한반도서 자생적으로 형성,6
ynat-v1_train_00043_BT_jap,"한민족의 뿌리는 5,000년 전 한반도에서 북쪽에서 시작되었습니다.",6
ynat-v1_train_00044,"산업 생산 증가, 제조업 가동률 상승",5
ynat-v1_train_00044_BT_jap,"산업 생산량 증가, 제조 가동률 향상",4
ynat-v1_train_00045,"특별 제안 흔들, 사표 낼 수도",2
ynat-v1_train_00046,5명 꺾고 은행 직원 4명 체포,1
ynat-v1_train_00047,"김종인 라더스 사태, 충격 지속",2
ynat-v1_train_00047_BT_jap,"김종인 래더 사건, 충격이 계속되고 있습니다.",2
ynat-v1_train_00048,"김정은, 트럼프와 만남 후 속내를 밝히다",2
ynat-v1_train_00049,"인공지능, 진보인가?",4
ynat-v1_train_00050,"미국 MBA, 여성 비율 계속 증가",3
ynat-v1_train_00051,근육조직 생성에 필수적인 열쇠 발견,0
ynat-v1_train_00051_BT_jap,근육 조직 형성의 열쇠를 발견하다,0
ynat-v1_train_00052,한국에서 얼마나 벌 수 있을까?,0
ynat-v1_train_00053,코로나 시대 등교 모습,3
ynat-v1_train_00053_BT_jap,코로나 바이러스 시대의 학교의 모습,0
ynat-v1_train_00054,"LG V40, 5개 카메라로 촬영의 즐거움 선사",4
ynat-v1_train_00055,스마트폰'b실 막는 스l트 트%커,4
ynat-v1_train_00055_BT_jap,스마트폰 방 차단 스트럭커,4
ynat-v1_train_00056,유엔 리비아 내전 악화·국제적 확산 우려…아랍연맹 긴급회의종합,6
ynat-v1_train_00056_BT_jap,유엔 리비아 내전 악화-국제적 파급 우려...아랍연맹 긴급회의 종합,2
ynat-v1_train_00057,"문 대통령, 김정은 회담 조속히 끝내고 합의 도출 목표",2
ynat-v1_train_00057_BT_jap,문 대통령은 곧 김정은 정상회담을 끝내고 합의에 도달하는 것을 목표로합니다.,2
ynat-v1_train_00058,한미 치료제 개발 본격화,5
ynat-v1_train_00058_BT_jap,한-미 신약 개발 본격화,6
ynat-v1_train_00059,"아사드, 외교 협상 없다고",6
ynat-v1_train_00060,공룡 파충류보다는 타조·매 등 새에 가깝다,2
ynat-v1_train_00060_BT_jap,공룡 파충류보다는 타조 매와 다른 조류에 더 가깝습니다.,5
ynat-v1_train_00061,대한항공 우리카드 꺾고 3연승…GS칼텍스 1라운드 전승종합,5
ynat-v1_train_00061_BT_jap,"GS칼텍스, 대한항공 우리카드에 3연승... 대한항공 우리카드에 3연승... GS칼텍스 1라운드 매치업",1
