ID,text,target
ynat-v1_train_00000,"KT, 2 개월 동안 할인",5
ynat-v1_train_00001,"K -Chair, DLWO 회장 2 억 송금",3
ynat-v1_train_00002,"김정은, 나는 새로 통일에 가야한다.",2
ynat-v1_train_00003,"270,000 갤럭시 노트 8 주… 시장은 불법 보조금입니다.",5
ynat-v1_train_00004,미국 대통령 선거에 앞서 러시아 해킹 감시 강화,6
ynat-v1_train_00005,6 명의 미국 성인 중 1 명은 배우자와 연인의 빚을지고 있습니다.,6
ynat-v1_train_00006,프로 야구 롯데-키아 왕 장주 경고 취소,1
ynat-v1_train_00007,"33 Agamez의 목표, Woori 카드 KB 보험 Wanpa…",1
ynat-v1_train_00008,대통령은 얼마입니까? Gyongju Earthquake를 포괄적으로 방문했습니다,6
ynat-v1_train_00009,듀얼 Simsim iPhone Solsol… 기대,4
ynat-v1_train_00010,"모하비 기차 사고, 주가 급락",5
ynat-v1_train_00011,NH 투자 1 월 선택적 판매,5
ynat-v1_train_00012,황 왕 총리는 철저하게 철저하게 주어져야한다.,2
ynat-v1_train_00014,공개 -프라이버시 2 -Dong 7 Son -in -law x,2
ynat-v1_train_00015,"Kisa Park Min -Jung, 선임 연구원, APTLD 이사로 선출되었습니다",3
ynat-v1_train_00016,건설 회사의 협박과 충돌하여 돈을받은 언론인의 정밀도,3
ynat-v1_train_00017,주택 비용은 월 임대료 전환의 증가… 작년 최고,5
ynat-v1_train_00018,전 연연 작가,0
ynat-v1_train_00019,Facebook Internet Drone Aquila의 첫 번째 시험 비행 성공,4
ynat-v1_train_00020,"Choo Shin -Soo는 타율 0.265로 마무리합니다… Choi, 19 홈런",1
ynat-v1_train_00021,"기아, 팬들에게 감사합니다",1
ynat-v1_train_00022,여기 6 명의 경영진,3
ynat-v1_train_00023,"Park Hang -SEO, 베트남, 아시아 게임의 목소리를 높인 ...",6
ynat-v1_train_00024,"서울에서 다시 오존 고문… 포괄적 인 도심, 북서부 및 북동부",0
ynat-v1_train_00025,"라인 폭, -사이트 조사",3
ynat-v1_train_00026,"STJ Remong, 2 분기에 4,100.5 억의 영업 이익… 21% 증가",5
ynat-v1_train_00027,생체 인증이 도입되면 대기 라인이 끝났습니다.,4
ynat-v1_train_00028,감독 2 축구 연맹,1
ynat-v1_train_00029,"인천, 35 ° C.",1
ynat-v1_train_00030,해외 로밍 m geum 폭탄 n,4
ynat-v1_train_00031,"세계 무역 협회, 1,550 명, 올해의 무역,",3
ynat-v1_train_00032,"Park Hang -seo, 베트남 축구 팀을 이끌고 있습니다",1
ynat-v1_train_00033,석면 규정을 따라야합니다,0
ynat-v1_train_00034,70 개국의 비밀은 안전 보장 이사회 결의안 No. 2270의 이행 보고서에 제출되었습니다.,6
ynat-v1_train_00035,Bulletin Board KBS Coro GAO Daily National Video Contest,0
ynat-v1_train_00036,반일 부산 해안 트레킹 트레킹 크루즈 관광객을위한 제품 개발,5
ynat-v1_train_00037,"인공 광학 생산, 기존 방법보다 효율적입니다",4
ynat-v1_train_00038,Martin Woori 카드 코치와 함께 V 리그로 돌아 가기…,1
ynat-v1_train_00039,LG G8 THINQ 15 DISPLAY 1 무료 교체 혜택,4
ynat-v1_train_00040,후쿠시마 핵 은폐 및 속임수 노출 근로자가 증언했습니다.,6
ynat-v1_train_00041,"Dodgers, Burtz 감독 시스템의 포수 초!",1
ynat-v1_train_00042,"창조 경제, WEF의 연례 총회 논의",2
ynat-v1_train_00043,"한국인의 뿌리는 5,000 년 전 북부입니다",6
ynat-v1_train_00044,"산업 생산 증가, 제조 활용률 증가",5
ynat-v1_train_00045,"특별 제안 흔들림, 사임",2
ynat-v1_train_00046,포트 5 명과 4 명의 은행 직원을 체포하십시오,1
ynat-v1_train_00047,"Kim Jong -in Raders Crisis, 충격 연속",2
ynat-v1_train_00048,Kim Jong -un은 트럼프와의 만남 후 내부를 공개합니다.,2
